,carpet_area,bedrooms,bathrooms,car_parking,furnishing,transaction_type,floor,total_floors,price,lat,long,facing_code
539,1850.0,5.0,4,1,1,0.0,20.0,35.0,6.5,19.1700134,72.8646545,0
540,457.0,1.0,2,1,1,1.0,14.0,23.0,0.85,19.2018545,72.815272,0
541,604.0,2.0,2,2,1,1.0,2.0,4.0,2.4,19.100385665893555,72.8504638671875,2
542,540.0,1.0,2,0,1,0.0,7.0,7.0,1.15,19.174673080444336,72.94310760498047,2
543,437.6,2.0,2,1,2,0.0,12.0,18.0,1.2,19.1520439,72.9463817,7
545,938.0,2.0,2,2,1,1.0,9.0,54.0,5.51,19.04094,72.86528100000001,0
546,650.0,2.0,2,1,2,0.0,2.0,20.0,1.43,19.177220805592,72.8705878488227,1
547,889.0,3.0,2,1,2,0.0,8.0,27.0,3.05,19.140335,72.8647155,3
548,650.0,2.0,2,1,1,1.0,8.0,20.0,0.91,19.2996583333333,72.8704216666667,0
549,863.0,3.0,2,1,2,0.0,18.0,27.0,3.07,19.140335,72.8647155,6
550,891.0,3.0,2,1,2,0.0,10.0,27.0,2.85,19.140335,72.8647155,3
553,763.0,2.0,2,1,2,1.0,5.0,68.0,2.42,19.113713100000002,72.86100970000001,0
555,410.0,1.0,1,1,2,0.0,17.0,18.0,0.89,19.155758339662,72.9398606669063,3
557,1300.0,4.0,4,2,1,1.0,23.0,23.0,1.8,19.281902,72.886296,0
559,1771.0,4.0,4,2,1,1.0,16.0,22.0,12.51,19.0555163184335,72.8321900572049,0
560,835.0,2.0,2,2,1,1.0,30.0,50.0,5.91,18.99706,72.818401,7
561,2600.0,4.0,5,0,2,0.0,5.0,39.0,8.5,72.84268951416016,18.99842071533203,2
562,988.0,2.0,2,0,3,0.0,11.0,21.0,2.65,19.114625,72.88469599999999,1
564,1105.0,3.0,3,2,1,1.0,6.0,44.0,3.15,19.160486,72.945419,0
565,2600.0,4.0,5,0,2,0.0,5.0,39.0,8.5,72.84268951416016,18.99842071533203,2
566,630.0,2.0,2,1,1,1.0,13.0,22.0,1.6,19.25064849853516,72.8480224609375,3
568,435.0,1.0,2,1,2,0.0,7.0,14.0,0.6,19.280212,72.884079,0
571,740.0,2.0,2,0,2,0.0,6.0,7.0,1.85,19.140512466430664,72.84215545654297,3
572,897.0,3.0,3,2,1,1.0,7.0,28.0,2.12,19.214379,72.87259,0
573,780.0,2.0,2,1,1,0.0,5.0,12.0,1.95,19.1202494,72.8959887,0
575,723.0,2.0,2,2,1,1.0,5.0,53.0,1.88,19.133092,72.93475,0
576,435.0,1.0,2,12,1,1.0,2.0,7.0,0.265,19.40532875061035,72.78827667236328,0
577,946.0,3.0,2,1,2,0.0,18.0,20.0,2.9,19.11920928955078,72.89423370361328,7
578,631.0,2.0,2,1,1,1.0,2.0,22.0,1.4,19.156373000000002,72.93894499999999,0
579,446.0,1.0,2,1,1,1.0,2.0,22.0,0.93,19.156373000000002,72.93894499999999,0
580,700.0,2.0,2,0,1,0.0,10.0,17.0,1.2,19.060678,72.87861600000001,2
581,415.0,1.0,2,1,1,1.0,2.0,19.0,0.631,19.147468,72.92591800000001,0
585,537.0,2.0,2,0,1,1.0,8.0,8.0,1.48,19.240554809570312,72.78540802001953,0
586,610.0,2.0,2,0,2,1.0,18.0,21.0,1.6,19.233531951904297,72.83919525146484,0
588,440.0,1.0,2,1,3,0.0,3.0,7.0,1.15,19.250883102416992,72.8488540649414,4
590,488.0,2.0,2,1,3,0.0,3.0,6.0,1.7,19.1357939,72.9318588,3
592,750.0,2.0,2,0,1,0.0,6.0,6.0,1.4,19.145302831121302,72.9338796436433,3
594,395.0,1.0,2,0,1,1.0,3.0,19.0,0.64,19.147468,72.92591800000001,0
595,1280.0,3.0,3,2,2,0.0,1.0,24.0,5.5,18.994798100000004,72.824327,1
600,471.0,2.0,2,1,1,0.0,15.0,32.0,1.26,19.136857986450195,72.81160736083984,0
601,450.0,1.0,1,0,1,0.0,3.0,4.0,0.16,19.459598541259766,72.81642150878906,0
602,530.0,2.0,2,1,1,0.0,6.0,7.0,0.32,19.470854,72.80226,0
605,623.0,2.0,2,1,1,1.0,18.0,23.0,1.65,19.053946,72.885286,0
606,750.0,2.0,2,1,3,0.0,2.0,7.0,2.5,19.109423,72.8658132,1
608,568.0,2.0,2,0,1,1.0,4.0,22.0,0.54,19.24061584472656,73.09513092041016,0
609,2600.0,4.0,5,0,2,0.0,5.0,39.0,8.5,72.84268951416016,18.99842071533203,2
610,968.0,3.0,3,2,1,1.0,20.0,45.0,2.22,19.147269,72.848351,0
611,1890.0,5.0,5,4,2,0.0,7.0,12.0,4.25,19.137965541711896,72.8641028616441,1
615,789.0,2.0,2,0,1,1.0,7.0,14.0,2.16,19.07906913757324,72.90797424316406,0
616,432.0,1.0,2,0,1,1.0,29.0,45.0,0.96,19.1657808,72.934534,0
618,1100.0,3.0,3,0,2,1.0,6.0,7.0,2.99,19.1181,72.89484909999999,0
619,1041.0,3.0,3,2,1,1.0,20.0,23.0,2.65,19.053946,72.885286,0
620,625.0,2.0,2,0,2,1.0,7.0,16.0,1.32,19.0570479,72.8847716,0
621,644.0,2.0,2,1,2,1.0,6.0,16.0,1.35,19.0570479,72.8847716,0
622,618.0,2.0,2,1,2,1.0,6.0,16.0,1.3,19.0570479,72.8847716,0
623,661.0,2.0,3,1,2,1.0,6.0,16.0,1.4,19.0570479,72.8847716,0
624,1644.0,4.0,5,2,1,1.0,30.0,58.0,4.65,19.191842,72.83458123,2
626,650.0,2.0,2,0,1,0.0,4.0,7.0,1.7,19.2161816534615,72.87532734873591,0
627,397.0,1.0,2,1,1,1.0,1.0,30.0,1.15,19.11559447,72.90996700000001,0
630,675.0,2.0,2,1,3,0.0,5.0,11.0,0.9,19.29335836,72.86728194,1
634,681.0,2.0,2,1,1,1.0,10.0,22.0,1.56,19.12998,72.933221,0
635,471.0,1.0,1,1,2,1.0,5.0,14.0,1.75,19.078534,72.85083,7
636,763.0,2.0,2,1,2,1.0,6.0,14.0,2.6,19.078534,72.85083,0
637,820.0,2.0,2,1,2,1.0,6.0,14.0,2.8,19.078534,72.85083,0
638,880.0,3.0,3,1,1,1.0,14.0,19.0,2.02,19.175146100000003,72.850433,0
639,769.0,2.0,2,1,1,1.0,14.0,19.0,1.71,19.175146100000003,72.850433,0
640,535.0,2.0,2,1,1,0.0,7.0,7.0,0.335,19.470854,72.80226,0
641,400.0,1.0,1,0,1,0.0,14.0,15.0,0.31,19.471987,72.800387,0
642,1413.0,3.0,3,1,1,1.0,17.0,39.0,4.63,19.11832,72.920964,0
643,1111.0,3.0,3,1,1,1.0,17.0,39.0,3.55,19.11832,72.920964,0
644,723.0,2.0,2,1,1,1.0,6.0,24.0,2.39,19.11832,72.920964,0
645,665.0,2.0,2,1,1,1.0,6.0,24.0,2.12,19.11832,72.920964,0
646,729.0,2.0,2,1,1,1.0,14.0,34.0,1.71,19.1907193,72.8618457,0
647,424.0,1.0,1,1,3,1.0,10.0,22.0,1.05,19.155756,72.846862,0
648,629.0,2.0,2,1,1,1.0,10.0,22.0,1.65,19.155756,72.846862,0
649,377.0,1.0,2,0,1,1.0,4.0,23.0,0.8,19.224715,72.866134,0
650,589.0,2.0,2,1,1,1.0,6.0,24.0,1.87,19.11832,72.920964,0
651,550.0,1.0,2,0,3,0.0,2.0,8.0,1.4,19.14781379699707,72.84235382080078,0
652,1025.0,3.0,2,2,2,0.0,18.0,43.0,3.0,19.152852,72.840615,0
655,62.0,2.0,2,1,1,1.0,38.0,43.0,1.67,19.1595755,72.9465747,0
656,900.0,3.0,3,2,1,1.0,13.0,18.0,3.5,19.126281,72.83264100000001,7
657,305.0,1.0,1,0,1,0.0,4.0,24.0,0.515,19.20058250427246,72.82678985595703,1
658,641.0,2.0,2,1,1,1.0,12.0,33.0,1.34,19.206448,72.8233516980957,0
659,935.0,2.0,2,1,2,0.0,12.0,45.0,2.34,19.17100978,72.87098943,3
660,1310.0,3.0,3,2,1,1.0,6.0,6.0,4.95,19.085532999999998,72.840622,0
661,625.0,2.0,2,0,1,0.0,2.0,20.0,1.7,19.1077728874082,72.89723402507059,0
662,600.0,2.0,2,1,1,1.0,9.0,21.0,1.69,19.20563,72.870613,0
664,550.0,2.0,2,0,1,1.0,16.0,23.0,1.5,18.96866798400879,72.83094024658203,5
665,730.0,2.0,2,1,1,1.0,16.0,43.0,2.0,19.158125,72.94748100000001,0
668,897.0,2.0,2,1,1,0.0,15.0,28.0,1.9,19.2245666666667,72.8644433333333,0
671,537.0,2.0,2,0,1,1.0,14.0,50.0,1.71,19.133092,72.93475,0
672,660.0,2.0,2,1,2,1.0,2.0,45.0,1.8,19.13674545288086,72.93000793457031,0
673,661.0,2.0,2,1,2,1.0,2.0,45.0,1.8,19.13674545288086,72.93000793457031,0
674,960.0,3.0,3,2,1,1.0,12.0,35.0,2.73,19.20563,72.870613,0
675,1085.0,3.0,3,1,2,1.0,2.0,45.0,2.95,19.13674545288086,72.93000793457031,0
676,900.0,2.0,2,1,1,0.0,21.0,25.0,2.2,19.1738042,72.873797,0
677,2300.0,4.0,4,2,1,0.0,12.0,33.0,8.95,19.1508537582477,72.8328921902958,0
678,650.0,2.0,2,1,2,0.0,12.0,27.0,1.75,19.218041,72.8717202,0
681,677.0,2.0,2,1,1,1.0,16.0,23.0,1.44,19.12998,72.933221,0
682,570.0,2.0,2,1,1,0.0,6.0,24.0,1.4,19.153264,72.94263199999999,1
683,787.0,2.0,2,1,2,1.0,16.0,22.0,1.5,19.1571787,72.938374,2
687,210.0,1.0,1,0,1,0.0,4.0,4.0,0.16,19.459598541259766,72.81642150878906,7
688,723.0,2.0,2,1,1,1.0,25.0,45.0,1.64,19.133092,72.93475,0
689,965.0,2.0,2,0,3,0.0,4.0,14.0,4.5,18.914451599121094,72.82052612304688,1
691,2170.0,3.0,3,1,1,1.0,11.0,56.0,8.34,18.999216,72.817199,0
697,1305.0,3.0,3,2,2,0.0,40.0,45.0,3.08,19.17100978,72.87098943,0
700,602.0,2.0,2,1,2,0.0,19.0,31.0,1.26,19.204953500000002,72.870612,0
701,413.0,1.0,1,1,1,0.0,4.0,7.0,0.85,19.208655,72.85957900000001,0
706,379.0,1.0,2,1,1,1.0,11.0,22.0,1.2,19.1980151528992,72.8701292241965,0
708,725.0,2.0,2,1,2,0.0,5.0,7.0,2.55,19.139359600000002,72.82543559999999,0
710,650.0,2.0,2,1,1,0.0,4.0,8.0,1.4,19.213948552028302,72.8636475008003,0
711,340.0,1.0,1,0,2,0.0,1.0,4.0,0.32,19.399539947509766,72.86042022705078,5
713,1027.0,3.0,3,2,1,0.0,6.0,20.0,4.5,19.06680489,72.85129455,0
714,860.0,2.0,2,1,1,1.0,21.0,60.0,2.4,19.2052078,72.8633728,0
715,1098.0,3.0,3,2,1,1.0,4.0,30.0,3.9,19.11832,72.920964,0
716,737.0,2.0,2,1,1,1.0,4.0,14.0,2.03,19.0637822,72.89200500000001,0
718,670.0,2.0,2,1,1,0.0,15.0,23.0,1.6,19.210299364194103,72.8655740905348,0
719,850.0,3.0,3,1,1,1.0,9.0,20.0,1.8,19.201879,72.83448299999999,0
721,1450.0,3.0,3,2,2,1.0,7.0,20.0,7.0,19.057489999999998,72.850961,7
722,365.0,1.0,2,0,3,1.0,23.0,42.0,0.85,19.193389,72.859155,0
723,569.0,2.0,2,0,3,1.0,18.0,42.0,1.25,19.193389,72.859155,0
724,365.0,1.0,2,0,3,1.0,23.0,42.0,0.89,19.193389,72.859155,0
725,859.0,3.0,3,1,1,1.0,17.0,39.0,2.73,19.11832,72.920964,0
729,940.0,2.0,2,1,1,0.0,9.0,20.0,2.75,19.105118899999997,72.8997326,0
730,750.0,2.0,2,1,2,1.0,19.0,20.0,2.35,19.07047,72.84949329999999,0
731,700.0,2.0,2,2,1,1.0,7.0,22.0,1.9,19.1296705,72.931658,0
732,650.0,2.0,2,1,2,0.0,10.0,23.0,1.65,19.2132597310062,72.8620685314757,0
733,520.0,1.0,2,1,3,0.0,10.0,14.0,0.9,19.25163486,72.87059072,0
734,960.0,2.0,2,0,2,0.0,9.0,30.0,3.8,18.995232,72.847578,1
735,1106.0,3.0,3,2,1,1.0,9.0,60.0,3.2,19.2052078,72.8633728,7
736,1200.0,3.0,4,2,2,0.0,5.0,10.0,4.2,19.11245516,72.84829627,0
737,835.0,2.0,2,2,1,1.0,9.0,26.0,5.63,19.0430729,72.840565,0
738,959.0,3.0,3,2,1,1.0,15.0,22.0,2.66,19.1296705,72.931658,0
739,712.0,2.0,2,2,1,1.0,6.0,22.0,2.09,19.129887,72.836147,0
743,1750.0,4.0,4,0,1,0.0,22.0,40.0,4.3,19.17603669,72.86795229,2
744,750.0,2.0,2,0,1,1.0,11.0,22.0,1.15,19.27584635,72.87033299,7
745,710.0,2.0,2,0,1,0.0,7.0,14.0,0.75,19.28301132,72.87943481,2
746,1140.0,3.0,3,2,1,0.0,35.0,60.0,4.0,18.973263,72.832355,2
747,2150.0,4.0,4,4,1,0.0,30.0,51.0,8.5,19.17167384,72.86478709,0
748,670.0,2.0,2,1,2,1.0,9.0,14.0,0.738,19.287996,72.833538,0
755,457.0,1.0,1,2,1,1.0,4.0,23.0,0.88,19.203436,72.8210452,0
756,980.0,3.0,3,1,1,1.0,41.0,42.0,2.5,19.169705,72.853001,2
757,751.0,2.0,2,1,1,1.0,30.0,63.0,3.35,18.982164,72.827559,0
759,1239.0,3.0,3,2,1,1.0,5.0,21.0,3.62,19.11001205444336,72.89788818359375,0
760,655.0,2.0,2,0,1,0.0,16.0,20.0,1.05,19.27584635,72.87033299,0
761,965.0,3.0,3,2,1,1.0,7.0,22.0,2.88,19.129887,72.836147,0
762,838.0,2.0,2,0,1,1.0,11.0,14.0,4.25,19.0787080118698,72.8402855073601,0
763,1000.0,3.0,3,0,1,0.0,14.0,18.0,3.81,19.1288297,72.83765509999999,1
764,1175.0,2.0,2,1,1,0.0,19.0,21.0,2.3,19.194356,72.83081899999999,1
769,645.0,2.0,2,1,1,1.0,10.0,22.0,1.61,19.112601100000003,72.8999847,0
771,1400.0,3.0,3,1,1,0.0,21.0,51.0,3.25,19.205735999999998,72.87253100000001,0
773,1850.0,3.0,3,1,1,0.0,11.0,39.0,3.25,19.17603669,72.86795229,0
779,890.0,3.0,3,0,1,0.0,12.0,14.0,0.9,19.2734818,72.88149890000001,2
780,380.0,1.0,1,0,2,1.0,0.0,4.0,0.35,72.85830688476562,19.28419685363769,0
781,732.0,2.0,2,1,2,1.0,1.0,33.0,3.14,19.02617835998535,72.84387969970703,0
784,650.0,2.0,2,1,2,0.0,2.0,7.0,1.35,19.1697868915595,72.8696727139396,0
785,1100.0,3.0,3,2,3,0.0,5.0,6.0,2.8,19.29160690307617,72.87789154052734,0
786,1400.0,3.0,3,2,2,0.0,2.0,21.0,9.0,18.972229100000003,72.8150811,1
791,750.0,2.0,2,0,1,0.0,5.0,15.0,1.7,19.07906913757324,72.90797424316406,0
792,490.0,1.0,2,0,2,0.0,7.0,7.0,0.39,19.399539947509766,72.86042022705078,0
793,428.0,1.0,1,2,1,1.0,2.0,39.0,0.88,19.207601,72.879171,0
794,762.0,3.0,3,1,2,0.0,9.0,17.0,2.25,19.1605,72.94767,3
796,395.0,1.0,2,1,2,1.0,4.0,27.0,0.7,19.2003119,72.863792,0
797,366.0,1.0,1,0,1,1.0,10.0,15.0,0.76,19.122851,72.870103,0
798,310.0,1.0,1,0,1,0.0,3.0,9.0,0.205,19.462137,72.815763,7
801,1850.0,3.0,3,1,1,0.0,11.0,40.0,3.35,19.17603669,72.86795229,0
803,537.0,2.0,2,2,1,1.0,7.0,53.0,1.44,19.133092,72.93475,0
805,798.0,2.0,2,0,2,1.0,1.0,20.0,0.65,19.179384231567386,72.86117553710938,6
806,700.0,2.0,2,1,2,0.0,15.0,16.0,2.45,19.039152145385746,72.84046936035156,1
807,1287.0,3.0,3,2,2,1.0,3.0,12.0,5.0,19.0165788599822,72.81766245051008,0
808,430.0,1.0,1,0,1,0.0,4.0,4.0,0.42,19.2919921875,72.8782958984375,0
809,510.0,2.0,1,1,2,0.0,0.0,5.0,0.48,19.468660354614254,72.79667663574219,2
810,300.0,1.0,1,0,1,0.0,4.0,7.0,0.75,19.147958755493164,72.84231567382812,0
814,496.0,1.0,2,1,2,1.0,8.0,21.0,1.04,19.162751999999998,72.834499,0
820,1720.0,5.0,4,0,3,0.0,8.0,30.0,10.0,19.138865,72.834731,0
821,2201.0,4.0,3,0,1,0.0,20.0,30.0,7.7,19.154783899999998,72.8540607,0
823,427.0,1.0,1,0,1,0.0,1.0,10.0,1.18,19.186982999999998,72.8323058,1
824,777.0,2.0,2,2,1,1.0,4.0,21.0,2.22,19.110012,72.897886,0
826,1153.0,3.0,3,1,1,1.0,11.0,42.0,2.61,19.216866,72.86649054,0
827,732.0,2.0,2,1,1,0.0,5.0,40.0,1.7,19.160486,72.945419,1
828,1950.0,4.0,6,3,1,1.0,25.0,68.0,8.75,19.010207,72.830895,7
829,2470.0,5.0,7,4,1,1.0,27.0,68.0,12.75,19.010207,72.830895,7
830,1335.0,3.0,5,2,1,1.0,32.0,65.0,5.92,19.010207,72.830895,7
832,2102.4,3.0,3,5,2,0.0,43.0,43.0,4.5,18.95789,72.81885600000001,4
833,5661.0,5.0,6,4,2,0.0,44.0,85.0,36.0,18.999216,72.817199,2
834,736.0,2.0,2,1,2,0.0,6.0,17.0,1.4,19.058354100000003,72.8802798,0
838,923.0,2.0,2,0,1,1.0,6.0,6.0,1.65,19.1154899597168,72.87269592285156,1
839,700.0,2.0,2,1,2,0.0,7.0,15.0,1.77,19.13050078,72.83436549,0
841,1050.0,3.0,3,2,2,0.0,6.0,43.0,2.27,19.160486,72.945419,0
842,1800.0,3.0,4,1,3,0.0,2.0,6.0,10.5,18.97472381591797,72.8087158203125,0
843,1960.0,3.0,3,2,1,1.0,8.0,18.0,8.38,19.120471,72.82818,0
844,1450.0,3.0,3,0,1,0.0,1.0,35.0,15.0,19.0126572,72.82766590000001,7
846,1350.0,3.0,3,1,1,0.0,4.0,5.0,4.25,19.0694134598642,72.83203326360541,0
847,382.0,1.0,1,0,1,0.0,15.0,16.0,0.68,19.032798767089844,72.89635467529297,0
848,1120.0,3.0,3,0,2,1.0,11.0,12.0,1.65,19.180917739868164,72.86254119873047,0
849,1250.0,3.0,3,1,2,0.0,7.0,7.0,3.0,19.17655196,72.83785151,1
851,440.0,1.0,2,1,2,0.0,5.0,13.0,1.2,19.186982999999998,72.8323058,1
854,1710.0,4.0,4,0,1,0.0,16.0,41.0,4.4,19.183975,72.85414957732429,0
855,1054.0,3.0,3,1,1,1.0,9.0,12.0,2.6,19.109125,72.86295799999999,0
858,467.0,1.0,2,1,1,1.0,6.0,20.0,1.92,19.043798300000002,72.8622573,0
859,680.0,2.0,2,0,1,0.0,1.0,14.0,0.8,19.28301132,72.87943481,0
861,1350.0,3.0,3,0,2,0.0,4.0,5.0,1.4,19.29175567626953,72.87806701660156,0
862,485.0,1.0,2,1,2,0.0,2.0,3.0,1.0,19.180028915405273,72.94804382324219,4
863,850.0,2.0,2,1,2,0.0,3.0,10.0,2.4,19.176624485146398,72.8676068236557,7
864,635.0,2.0,2,1,1,1.0,5.0,10.0,1.71,19.0800605649896,72.8501084415845,1
866,850.0,3.0,3,1,2,1.0,11.0,14.0,0.918,19.283522,72.878571,0
867,440.0,1.0,1,0,2,0.0,7.0,7.0,0.48,19.292062790153,72.87664296335859,0
868,415.0,1.0,2,1,2,0.0,7.0,7.0,0.3,19.4591559,72.8062949,0
872,1418.0,4.0,4,0,1,1.0,9.0,14.0,3.6,19.0637822,72.89200500000001,0
874,1163.0,3.0,3,1,1,0.0,18.0,23.0,3.65,19.122307,72.89599270000001,0
875,630.0,2.0,2,1,1,0.0,3.0,7.0,1.55,19.1181,72.89484909999999,0
876,710.0,2.0,2,1,1,0.0,2.0,14.0,1.45,19.116764,72.904323,0
877,800.0,2.0,2,1,2,0.0,5.0,16.0,1.9,19.07023,72.876903,0
878,750.0,2.0,2,2,1,1.0,7.0,30.0,1.95,19.0374763,72.907209,0
885,688.0,2.0,2,2,1,1.0,10.0,23.0,1.34,19.202228,72.815271,0
886,890.0,3.0,3,2,1,1.0,22.0,23.0,1.78,19.202228,72.815271,0
887,371.0,1.0,2,2,1,1.0,7.0,22.0,0.71,19.224715,72.866134,0
890,732.0,2.0,2,1,1,1.0,20.0,27.0,1.85,19.157010999999997,72.95030600000001,0
891,1080.0,3.0,3,2,1,1.0,20.0,27.0,3.1,19.157010999999997,72.95030600000001,0
892,1700.0,4.0,4,2,2,0.0,30.0,45.0,4.6,19.17100978,72.87098943,2
894,422.0,1.0,2,2,1,1.0,6.0,22.0,0.81,19.180916,72.857442,0
896,1200.0,3.0,3,1,1,0.0,17.0,25.0,3.1,19.1738042,72.873797,1
899,661.0,2.0,2,0,1,0.0,2.0,20.0,1.4,19.20678417,72.81912281,7
901,679.0,2.0,2,1,2,1.0,9.0,21.0,1.42,19.162751999999998,72.834499,0
902,950.0,3.0,3,1,1,1.0,5.0,21.0,2.1,19.22047973,72.86228457,0
903,384.0,1.0,1,0,1,0.0,6.0,6.0,1.05,19.069320678710934,72.8746109008789,7
904,1250.0,3.0,3,0,1,0.0,8.0,52.0,3.2,19.2248756,72.86314300000001,0
905,810.0,2.0,2,0,1,1.0,1.0,54.0,2.8,19.18897247314453,72.82200622558594,0
907,900.0,3.0,2,0,3,0.0,3.0,7.0,1.25,19.282169342041016,72.87654113769531,2
909,428.0,1.0,2,1,1,1.0,11.0,22.0,1.06,19.112601100000003,72.8999847,0
910,612.0,2.0,2,1,1,1.0,10.0,22.0,1.53,19.112601100000003,72.8999847,0
913,450.0,1.0,2,1,2,1.0,9.0,11.0,1.07,9.20913827907246,72.86034815741542,0
914,2100.0,4.0,5,3,3,1.0,25.0,61.0,8.9,19.012138,72.849457,2
915,1163.0,3.0,4,1,1,0.0,17.0,22.0,3.7,19.1135137306472,72.9005669199916,0
916,889.0,3.0,2,0,2,0.0,12.0,27.0,2.83,19.140335,72.8647155,0
919,677.0,2.0,2,1,2,0.0,9.0,20.0,2.25,19.119198,72.894366,0
920,889.0,3.0,2,0,2,0.0,18.0,27.0,3.04,19.140335,72.8647155,2
923,517.0,1.0,1,0,1,1.0,22.0,22.0,0.99,19.156887899999997,72.9406028,3
925,605.0,2.0,2,2,1,1.0,3.0,39.0,1.38,19.207601,72.879171,0
926,410.0,1.0,1,1,2,0.0,4.0,10.0,1.05,19.206378936767575,72.86567687988281,0
928,706.0,2.0,2,1,1,1.0,9.0,13.0,3.0,19.073390300000003,72.8654319,0
931,555.0,2.0,2,0,3,1.0,2.0,7.0,1.45,72.83919525146484,19.233531951904297,0
935,430.0,1.0,1,2,1,1.0,5.0,30.0,1.17,19.0374763,72.907209,0
936,755.0,2.0,2,2,2,0.0,4.0,6.0,2.95,19.112342834472656,72.84370422363281,0
937,600.0,2.0,2,0,1,0.0,7.0,11.0,2.1,19.07537651062012,72.86631774902344,0
941,863.0,3.0,2,1,2,0.0,5.0,27.0,2.84,19.140335,72.8647155,2
942,889.0,3.0,2,1,2,0.0,6.0,27.0,3.1,19.140335,72.8647155,3
943,891.0,3.0,2,1,2,0.0,20.0,27.0,3.28,19.140335,72.8647155,3
944,891.0,3.0,2,1,2,0.0,16.0,27.0,3.16,19.140335,72.8647155,5
945,891.0,3.0,2,1,2,0.0,3.0,27.0,2.81,19.140335,72.8647155,2
946,1652.0,4.0,4,0,1,0.0,34.0,46.0,4.75,19.154783899999998,72.8540607,2
947,658.0,2.0,2,1,1,1.0,14.0,24.0,1.53,19.136857986450195,72.81160736083984,0
948,784.0,2.0,2,1,1,1.0,4.0,20.0,1.62,19.17298506,72.86975392,0
949,1084.0,3.0,3,1,1,1.0,5.0,45.0,2.73,19.133092,72.93475,0
950,889.0,3.0,2,2,2,0.0,16.0,27.0,3.12,19.140335,72.8647155,2
951,1889.0,4.0,4,2,2,0.0,6.0,40.0,6.15,19.029439,72.87925899999999,2
952,830.0,2.0,2,1,1,0.0,14.0,16.0,2.85,19.18159496,72.84697656,7
954,2250.0,4.0,4,2,3,0.0,18.0,23.0,12.81,19.14420344,72.82042891,0
955,750.0,3.0,3,1,2,1.0,3.0,20.0,1.8,19.17298506,72.86975392,0
956,750.0,3.0,3,0,2,0.0,4.0,7.0,1.8,19.20999526977539,72.86675262451172,2
958,63.2,2.0,2,1,1,0.0,10.0,15.0,3.3,19.0937492,72.922604,0
960,1100.0,3.0,3,1,1,1.0,4.0,4.0,4.62,19.10210609436035,72.8520736694336,0
961,721.0,2.0,2,0,1,1.0,4.0,11.0,1.99,19.216476,72.837834,0
963,290.0,1.0,1,0,2,0.0,4.0,4.0,0.65,19.17950439453125,72.8611831665039,1
964,649.0,2.0,2,2,1,1.0,7.0,28.0,2.0,19.098074,72.91985,0
965,300.0,1.0,1,0,1,0.0,0.0,7.0,0.85,19.140512466430664,72.84215545654297,7
968,1590.0,3.0,3,1,1,1.0,14.0,42.0,8.32,19.005332199999998,72.829674,0
971,436.0,1.0,2,0,1,0.0,15.0,21.0,0.86,19.177554999999998,72.849887,0
972,220.0,1.0,1,0,1,0.0,2.0,2.0,0.92,19.0627555847168,72.85449981689453,2
973,765.0,2.0,2,1,1,1.0,10.0,33.0,1.69,19.149089,72.836862,0
975,800.0,3.0,3,0,1,0.0,3.0,21.0,1.95,19.227331161499023,72.86373138427734,0
976,480.0,1.0,1,0,2,0.0,7.0,7.0,0.265,19.36259937,72.86375100000001,0
979,830.0,3.0,3,2,2,0.0,7.0,42.0,1.8,19.1476838975787,72.9345592459361,0
980,723.0,2.0,2,1,1,1.0,5.0,22.0,1.75,19.16391944885254,72.86087036132812,3
981,1320.0,4.0,4,3,3,1.0,4.0,4.0,5.25,72.84517669677734,19.029010772705078,7
983,1180.0,3.0,3,1,2,0.0,15.0,18.0,2.75,19.1763894941309,72.8607586572769,0
984,728.0,2.0,2,3,3,0.0,4.0,7.0,5.0,19.11935806274414,72.86463165283203,5
986,926.0,2.0,2,1,1,1.0,17.0,33.0,2.7,19.157232999999998,72.84055,0
987,835.0,2.0,2,2,1,1.0,30.0,50.0,5.91,18.99706,72.818401,7
989,1900.0,5.0,4,3,2,1.0,17.0,18.0,8.75,19.0937492,72.922604,7
991,892.0,2.0,2,0,1,1.0,7.0,16.0,1.6,19.068050384521484,72.89604949951172,1
992,416.0,1.0,2,1,1,1.0,3.0,14.0,0.338,19.471584699999998,72.80535875,3
993,1200.0,3.0,3,2,1,1.0,3.0,11.0,3.8,19.1182727,72.8572813,0
995,863.0,3.0,2,0,2,0.0,18.0,27.0,3.05,19.140335,72.8647155,2
996,624.0,2.0,2,0,1,1.0,9.0,16.0,1.5,19.0570479,72.8847716,0
997,461.0,1.0,2,1,2,1.0,9.0,18.0,1.0,19.0570479,72.8847716,0
998,713.0,2.0,2,1,1,1.0,25.0,35.0,1.95,19.169705,72.853001,0
1000,820.0,2.0,2,1,1,1.0,6.0,7.0,2.35,19.109651931119,72.85969459352891,0
1001,1000.0,3.0,3,3,2,0.0,9.0,35.0,3.3,19.1700134,72.8646545,6
1002,800.0,2.0,2,0,3,1.0,11.0,20.0,1.95,19.210841000000002,72.8755987441594,0
1003,980.0,3.0,3,1,1,1.0,25.0,35.0,2.85,19.169705,72.853001,0
1004,1158.0,3.0,2,2,1,1.0,31.0,64.0,5.5,18.973263,72.832355,0
1005,1485.0,4.0,3,2,1,1.0,31.0,65.0,6.9,18.973263,72.832355,0
1006,851.0,2.0,2,1,1,1.0,15.0,64.0,2.7,18.973263,72.832355,0
1007,450.0,2.0,2,2,2,1.0,1.0,18.0,1.0,19.0570479,72.8847716,6
